id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,vacunatorio,ile,infectologia,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_vac,mail_vac,horario_vac,responsable_vac,web_vac,ubicacion_vac,comentarios_vac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_infectologia,mail_infectologia,horario_infectologia,responsable_infectologia,web_infectologia,ubicacion_infectologia,comentarios_infectologia,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr,uploader_name,uploader_email,uploader_tel
107442,"C.A.P.S.  Unidad Sanitaria San Martin De Porres","Centro de Salud Público",Pellegrini,1940,,,Zárate,Zárate,Zárate,"Buenos Aires",Argentina,1,,,-34.1088303,-59.02928540000001,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03487) 427663",,,"Odontologa Piccirilli, Maria Elena Mp 50451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107452,"C.A.P.S.  Venerable Madre De San Jose Barrio Camil","Centro de Salud Público","Gral. Las Heras",956,,,Muñiz,Muñiz,"San Miguel","Buenos Aires",Argentina,-1,,,-34.5452141,-58.70320950000001,,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Olga Casal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107462,"C.A.P.S.  Villa Adelina","Centro de Salud Público","Av. De Mayo",1397,,,"Villa Adelina","Villa Adelina","San Isidro","Buenos Aires",Argentina,1,,,-34.5212863,-58.5450004,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4513-7823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107472,"C.A.P.S.  Villa Vatteone","Centro de Salud Público","12 De Octubre",363,,,"Villa Vatteone","Villa Vatteone","Florencio Varela","Buenos Aires",Argentina,1,,,-34.8166556,-58.27301900000001,1,0.9,NO,NO,SI,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107482,"Casa de la Juventud","Organización Social","Av. Eva Perón (ex Pierrestegui)",,,Baradero,"Morón Sur","Morón Sur",Morón,"Buenos Aires",Argentina,1,,,-34.6332859,-58.6357,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(011) 4697-0426",,,"Referente: Mariana",,,,,,,,,,,"2 Dispensers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107492,"Casa Promotora De Salud","Centro de Salud Público","Ricardo Balbín",1237,,,"Barrio Villa Vengochea","General Rodríguez","General Rodríguez","Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,1,0.5,SI,NO,NO,NO,NO,NO,NO,,,,"Referente: Laura Gusoni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107502,"Ceat N° 1","Centro de Salud Público",Liniers,950,,,,Pergamino,Pergamino,"Buenos Aires",Argentina,1,,,-33.9111211,-60.5824284,1,0.9,SI,NO,NO,NO,NO,NO,NO,"(02477) 437036",,"Lunes a viernes de 8 a 17hs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107512,"Cemap Construir Salud","Centro de Salud Público","Av. Mitre",80,,,"San Miguel","San Miguel","San Miguel","Buenos Aires",Argentina,1,,,-34.543055,-58.7118577,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Leanza Carlos Alberto Mp 47791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107522,"Cemap Dr. Ramon Carrillo","Centro de Salud Público","San Martín",724,,,Quilmes,Quilmes,Quilmes,"Buenos Aires",Argentina,1,,,-34.72487,-58.2576822,1,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr. Leanza Carlos Alberto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107532,Cempre,"Centro de Salud Público",Pellegrini,111,,Rivadavia,"San Nicolás","San Nicolas","San Nicolás de los Arroyos","Buenos Aires",Argentina,1,,,-33.330321,-60.214905,1,1,SI,NO,SI,NO,NO,NO,NO,"(03461) 50-8835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107542,"Oficina de Empleo","Organismo Público","San Martín",471,,,,Morón,Morón,"Buenos Aires",Argentina,1,,,-34.653622,-58.6228186,1,1,SI,NO,NO,NO,NO,NO,NO,"(011) 4489-0852",,,"Referente: Augusto, Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107562,"Centro ""vivir Sin Violencia"" Municipal","Centro de Salud Público",Rivadavia,775,,,,"General Rodríguez","General Rodríguez","Buenos Aires",Argentina,1,,,-34.6115448,-58.9542539,1,0.9,SI,NO,NO,NO,NO,NO,NO,"(0237) 4844878",,"De 08:00 a 14:00 hs.",,,"Pasillo Central",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107592,"Centro Asistencial Campo De Mayo - Escuela De Subo","Centro de Salud Público","Ruta Nacional  202",,,"Ruta Nacional Nro 8","Campo De Mayo","Campo De Mayo","San Miguel","Buenos Aires",Argentina,1,,,-34.5549429,-58.6575748,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4666-3463",,,"My Med Perez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107602,"Centro Asistencial De Hilario Ascasubi","Centro de Salud Público","Ing. Urgoitti",269,,,Villarino,Villarino,Villarino,"Buenos Aires",Argentina,1,,,-39.0348903,-62.6383524,1,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(02928) 491055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107692,"C.A.P.S Dr. Ramon Carrillo","Centro de Salud Público",Tomkinson,2130,,,"San Isidro","San Isidro","San Isidro","Buenos Aires",Argentina,1,,,-34.4765996,-58.5457268,1,1,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 47173148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107702,"Centro Comunitario De Cuartel V","Centro de Salud Público","Obrador Municipal",,,,,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.6340099,-58.791382,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(0237) 4629034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107722,"Centro Comunitario Villa Alicia","Centro de Salud Público","Calle 13",,,"Calle 18 Villa Alicia",Pergamino,Pergamino,Pergamino,"Buenos Aires",Argentina,1,,,-33.8912831,-60.5745999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02477) 442917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107732,"Centro Cultural El Galpon De Claypole","Establecimiento Educativo",Aquino,525,,,Claypole,Claypole,"Almirante Brown","Buenos Aires",Argentina,1,,,-34.8150945,-58.35893160000001,1,0.9,SI,NO,NO,NO,NO,NO,NO,"(011) 4238-8454","monona_76_86@hotmail.com/ mvperezavila@yahoo.com.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107742,"Centro Cultural El Hornero","Organización Social","El Litoral",808,,,"Lomas De Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,-1,,,-34.75284480000001,-58.3507684,,1,SI,NO,NO,NO,NO,NO,NO,,,"Miercoles de 16 a 18 y Viernes de 18 a 21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107752,"Centro Cultural El Transformador","Organización Social",Caseros,,,Lavallol,"Haedo Norte","Haedo Norte",Morón,"Buenos Aires",Argentina,1,,,-34.636844,-58.3815591,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(011) 4659-8757",,,"Referente: Aylin Fernández",,,,,,,,,,,"Cantidad: 3 dispensers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107762,"Centro Cultural La Casa del Pueblo","Organización Social","Marcos Sastre",57,,,"Haedo Centro","Haedo Centro",Morón,"Buenos Aires",Argentina,1,,,-34.6456622,-58.5932577,1,89999,SI,NO,NO,NO,NO,NO,NO,"(011) 4659-5516",,,"Referente: Mariano",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107772,"Centro Cultural La Gloriosa","Organización Social","Camino Negro",3701,,Amberes,"Lomas De Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,1,,,-34.7665569,-58.3536655,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107782,"Centro De Adultos Mayores","Centro de Salud Público",Soler,255,,Olazábal,,"Carlos Tejedor",Ituzaingó,"Buenos Aires",Argentina,1,,,-34.657565,-58.66830679999999,1,0.9,SI,NO,SI,NO,NO,NO,NO,"(011) 4624-0190",,,,,,,,,,,,,,"(011) 4624-0190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107792,"Centro de Atención de ETS","Centro de Salud Público","Av. Libertador",751,,,Moreno,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.6413309,-58.7881998999999,1,0.9,SI,NO,SI,NO,NO,NO,NO,"(0237) 4662448",,"Lunes a Viernes de 8:00 a 18:00 hs.",,,,,,,,,,,,"(0237) 4662448",,,"Aste Graciela Margarita",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107802,"Centro de Atención Dr. Rurilio Manuel Zuccherino","Centro de Salud Público",Colón,393,,,América,America,Rivadavia,"Buenos Aires",Argentina,1,,,-35.489143,-62.97563,1,0.5,SI,NO,SI,SI,NO,SI,NO,"(02337) 454518/2100",,,,,,,,,,,,,,"(02337) 454518/2100",,,,,,,"(02337) 454518/2100",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(02337) 454518/2100",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107812,"Centro de Atención Familiar y de Salud Juana Manso","Centro de Salud Público","Juan Agustín García",5960,,,Tigre,Tigre,Tigre,"Buenos Aires",Argentina,1,,,-34.425087,-58.5796585,1,0.5,SI,NO,SI,SI,NO,SI,NO,"(03327) 484107",,,,,,,,,,,,,,"(03327) 484107",,,"Dra. Laura Sabrina Gomel, M.P. N° 449.366",,,,"(03327) 484107",,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo",,,,,,,,"(03327) 484107",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107822,"Centro De Atencion Pesoa","Centro de Salud Público","Ernesto Rodriguez",,,O'higgins,"San Vicente","San Vicente","San Vicente","Buenos Aires",Argentina,1,,,-35.0311935,-58.41208210000001,1,0.7,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02225) 481101 INT.129/130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107842,"Centro De Atencion Primaria Barrio Acevedo","Centro de Salud Público","Raimundo R.",186,,,Pergamino,Pergamino,Pergamino,"Buenos Aires",Argentina,1,,,-33.8865164,-60.5639629,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(02477) 434693",,,,,,,,,,,,,,"(02477) 434693",,,,,,,"(02477) 434693",,,,,,"No esta confirmado que asesore o realice interrupción legal del embarazo",,,,,,,,"(02477) 434693",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107852,"Centro De Atencion Primaria De La Salud Belgrano","Centro de Salud Público","Av. Belgrano",1661,,,"Don Torcuato Este","Don Torcuato",Tigre,"Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 47317629",capsbelgrano@tigre.gov.ar,,"Dra. Verónica Nicola, M.P. N° 452.314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107862,"Centro De Atencion Primaria De La Salud De Gardey","Centro de Salud Público","Av. 13",580,,,Gardey,Gardey,Tandil,"Buenos Aires",Argentina,1,,,-37.27976960000001,-59.3629127,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02293) 493045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107872,"Centro de Salud Dr Francisco Ravassi","Centro de Salud Público","José Hernández",,,,"Barrio Los Zorzales","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,1,,,-36.2391263,-61.1255879,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107882,"Centro De Atencion Primaria De La Salud ","Centro de Salud Público","Avenida Calfucura",,,"La Pampa Barrio Jardin","San Carlos De Bolivar","San Carlos De Bolivar",Bolívar,"Buenos Aires",Argentina,-1,,,-36.2391263,-61.1255879,,0.5,SI,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107902,"Centro De Atencion Primaria De La Salud Intendente","Centro de Salud Público","Primera Junta",,,"San Marin ",Baradero,Baradero,Baradero,"Buenos Aires",Argentina,-1,,,-33.812014,-59.50463999999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(03329) 494-095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107912,"Centro De Atencion Primaria De La Salud Jose P. As","Centro de Salud Público",Boedo,,,"Costa De Rio Baradero ",Baradero,Baradero,Baradero,"Buenos Aires",Argentina,-1,,,-33.812014,-59.50463999999999,,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107942,"C.A.P.S Martin Guemes","Centro de Salud Público",45,,,"Calle 38",Mercedes,Mercedes,Mercedes,"Buenos Aires",Argentina,1,,,-34.6578993,-59.4428269,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02324) 427893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107962,"Centro De Atencion Primaria De La Salud Open Door","Centro de Salud Público",Corrientes,,,"Santiago Del Estero","Open Door (Est. Dr. Domingo Cabred) (Open Door)","Open Door (Est. Dr. Domingo Cabred) (Open Door)",Luján,"Buenos Aires",Argentina,1,,,-34.49112,-59.07522409999999,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02323) 496230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
107982,"C.A.P.S San Francisco","Centro de Salud Público",7,,,"Calle 106  Barrio Guemes",Mercedes,Mercedes,Mercedes,"Buenos Aires",Argentina,1,,,-34.6510201,-59.43059960000001,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02324) 424870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108002,"Centro De Atencion Primaria Dr Pascual Giudice","Centro de Salud Público","La Paz",,,"San Martín",Ensenada,Ensenada,Ensenada,"Buenos Aires",Argentina,1,,,-34.8561466,-57.91167340000001,1,0.7,NO,NO,SI,NO,NO,NO,NO,"(0221) 4691268",,,,,,,,,,,,,,"(0221) 4691268",,,"Sanchez Marta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108042,"Centro De Atencion Primaria Milagros","Centro de Salud Público",34,202,,,"Barrio Fonavi","Norberto De La Riestra","25 De Mayo","Buenos Aires",Argentina,1,,,-35.4391272,-60.1855455,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,"8 a 12 / 15 a 20","Noemí Esther Villalonga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108052,"Centro De Atencion Primaria Pinzon","Centro de Salud Público","Avenida 2",,,"9 De Julio",Pinzon,Pinzon,Pergamino,"Buenos Aires",Argentina,1,,,-33.9833298,-60.73332980000001,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(02477) 483005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108072,"Dispensario Rosa Mayor","Centro de Salud Público","Boer 430 Barrio Villa Campi",,,,"San Nicolás","San Nicolas","San Nicolás de los Arroyos","Buenos Aires",Argentina,1,,,-33.3334669,-60.2110494,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108082,"Consultorios Externos Y Diag, por Imagenes","Centro de Salud Público","25 De Mayo N",70,,,"Marcos Paz","Marcos Paz","Marcos Paz","Buenos Aires",Argentina,1,,,-34.7830873,-58.83822279999999,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dr Zabaljauregui Nestor Jose Mp 113.358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108092,"Centro De Diabetes Y Enfermedades Metabolicas Dr.","Centro de Salud Público","San Martín",1675,,,"Los Polvorines","Los Polvorines","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.50734449999999,-58.70591630000001,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,"Dra. Luisa Mabel Carrió, M.P. N° 53.110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108112,"Centro De Entrenamiento Pergamino","Centro de Salud Público","Ruta 8",,,,,Pergamino,Pergamino,"Buenos Aires",Argentina,1,,,-33.8940933,-60.5450531,1,0.7,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108122,"Centro De Especialidades Medicas Ambulatorias Cema","Centro de Salud Público",Pehuajó,250,,"Cano y Gaboto","Mar Del Plata","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,1,,,-38.0143958,-57.58240229999999,1,0.9,SI,NO,SI,SI,NO,NO,NO,"(0223) 4997900",,,,,,,,,,,,,,"(0223) 4997900",,,"Doctor Alejandro Ruben Cristaldi Mp 930333",,,,"(0223) 4997900",,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo",,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108132,"Centro De Formacion Profesional 405","Establecimiento Educativo",Cerrito,290,,,"Lomas De Zamora","Lomas De Zamora","Lomas De Zamora","Buenos Aires",Argentina,1,,,-34.7651048,-58.3937378,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108142,"Centro De Integracion Comunitaria","Centro de Salud Público",Lobos,,,"Chascomús Bo. El Rocío",Bosques,Bosques,"Florencio Varela","Buenos Aires",Argentina,1,,,-34.8250771,-58.2246208,1,0.5,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108152,"Centro De Integración Comunitaria (barrio Obrero)","Centro de Salud Público",169,,,33,Berisso,Berisso,Berisso,"Buenos Aires",Argentina,1,,,-34.8776772,-57.86548819999999,1,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108162,"Centro De La Mujer Y Familia ""evita""","Centro de Salud Público","Presidente Perón",8737,,,"Pablo Podestá","Pablo Podestá","Tres De Febrero","Buenos Aires",Argentina,1,,,-34.57664280000001,-58.60774619999999,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,,"Referente: Gabriel Restuccia ( Op. Común)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108172,"Centro De Medicina Preventiva Dr. Ferreyra","Centro de Salud Público","Rivadavia ",45,,,"San Nicolás","San Nicolas","San Nicolás de los Arroyos","Buenos Aires",Argentina,1,,,-33.3334669,-60.2110494,1,0.5,NO,NO,SI,SI,NO,SI,NO,,,,,,,,,,,,,,,"(03461) 508830/36",,,,,,,"(03461) 508830/36",,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo",,,,,,,,"(03461) 508830/36",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108182,"Centro de Medicina Preventiva Dr. Rene Favaloro","Centro de Salud Público","Sitio De Montevideo",1862,,,"Lanús Oeste","Lanús Oeste",Lanús,"Buenos Aires",Argentina,1,,,-34.7113727,-58.3815199,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,"(011) 4240-0493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108212,"Centro De Orientación Social","Organismo Público",Ayacucho,1432,,,"San Fernando","San Fernando","San Fernando","Buenos Aires",Argentina,1,,,-34.4439254,-58.5566859,1,1,NO,SI,NO,NO,NO,NO,NO,,,,,,,,"(011) 4746-4523",vih@sanfernando.gov.ar,,"Responsable: Mariano Schettini",www.facebook.com/vihsanfernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108222,"Centro de Salud ""cristina Cornou""","Centro de Salud Público",Dorrego,2766,,,,Moreno,Moreno,"Buenos Aires",Argentina,1,,,-34.645838,-58.78802,1,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 9:00 a 21:00 hs.","Referente: María Rodríguez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108232,"Centro de Salud Eva Peron","Centro de Salud Público",Catamarca,2166,,,"Mar de ajo","Mar Del Plata","General Pueyrredón","Buenos Aires",Argentina,-1,,,-38.0006633,-57.5549009,,0.9,SI,NO,NO,NO,NO,NO,NO,,,"Lunes a Viernes de 10:00 a 20:30 hs.","Marta Guerra",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108242,"CAPS Mercedes Sosa","Centro de Salud Público","Av. Eva Perón (ex Pierrestegui)",,PB,Baradero,"Morón Sur","Morón Sur",Morón,"Buenos Aires",Argentina,1,,,-34.6332859,-58.6357,1,0.5,SI,NO,SI,SI,NO,SI,NO,"(011) 4697-0312",,"Lunes a Viernes de 8 a 17 Hs.",,,,,,,,,,,,"(011) 4697-0312",,,,,,,"(011) 4697-0312",,,,,,"ofrece asesoramiento y realiza interrupción legal ",,,,,,,,"(011) 4697-0312",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108332,"Centro de Salud 8 De Octubre","Centro de Salud Público",Marañon,2220,,"Sanchez De Bustamante Barrio San Jorge","Villa De Mayo","Villa De Mayo","Malvinas Argentinas","Buenos Aires",Argentina,1,,,-34.51719569999999,-58.6827121,1,0.9,NO,NO,SI,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108352,"Centro de Salud Alfredo Villar","Centro de Salud Público",Formosa,,,"Corrientes  ","Maquinista Savio","Maquinista Savio",Escobar,"Buenos Aires",Argentina,1,,,-34.6036844,-58.3815591,1,0.5,NO,SI,SI,NO,NO,NO,NO,,,,,,,,"(03488) 481136",,"Miércoles de 9 a 12 hs.",,,,,"(03488) 481136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108362,"Centro de Salud Almafuerte","Centro de Salud Público","Gregoria Pérez",131,,,"Morón Sur","Morón Sur",Morón,"Buenos Aires",Argentina,-1,,,-34.6332859,-58.6357,1,0.5,SI,NO,NO,NO,NO,NO,NO,"(011) 4697-9407",,,"Región Sanitaria Vii - Ugc 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108372,"Centro de Salud Almirante Brown","Centro de Salud Público","Gral. Andrés",3010,,"Alemania - El Talar De Pacheco","El Talar","El Talar",Tigre,"Buenos Aires",Argentina,1,,,-34.4840067,-58.6609171,1,0.9,SI,NO,SI,SI,NO,SI,NO,"(011) 4512-9986",,,,,,,,,,,,,,"(011) 4512-9986",,,"Dra. Patricia Fernanda Galardo M.P.N° 444.959 Por Disposición N° 3125 Del 30-11-2011",,,,"(011) 4512-9986",,,,,,"Ofrece asesoramiento sobre interrupción legal del embarazo",,,,,,,,"(011) 4512-9986",,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
108382,"Centro de Salud Altamirano","Centro de Salud Público","Sebastián Echeverría",,,"Los Nogales",,"Coronel Brandsen",Brandsen,"Buenos Aires",Argentina,1,,,-35.1739889,-58.23643010000001,1,0.7,NO,SI,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,,,
