establecimiento,tipo,testeo-distribucion,calle,altura,piso_dpto,cruce,,barrio_localidad,partido_comuna_dpto,provincia,web_estab,mail_estab,tel_estab,horario_atencion,responsable,,uc_mail,uc_web,ubicación,Comentarios
CRUZ ROJA FILIAL SAN PEDRO,Cruz Roja,Distribución,Hipólito Irigoyen,277,,,San Pedro,,Buenos Aires,,s-pedro@cruzroja.org.ar,(03329) 42-1003,,,,,,,
CRUZ ROJA FILIAL SANTOS LUGARES,ONG,Distribución,Severino Langeri,3670,,,Santos Lugares,Tres de Febrero,Buenos Aires,,s-lugares@cruzroja.org.ar,,,,,,,,
CRUZ ROJA FILIAL TANDIL,ONG,Distribución,San Martín,452,,,Tandil,Tandil,Buenos Aires,,tandil@cruzroja.org.ar,(02293) 422746,,,,,,,
CRUZ ROJA FILIAL VILLA GESELL,ONG,Distribución,Avenida Costanera,,,y Paseo 128,Villa Gesell,Villa Gesell,Buenos Aires,,v-gesell@cruzroja.org.ar,(02255) 463297,,,,,,,
DEPARTAMENTO DE LIBRETAS SANITARIAS,,Distribución,Avenida Belgrano,2855,,,Avellaneda,,Buenos Aires,,,,,,,,,,
DEPARTAMENTO DE VACUNAS,,Distribución,Italia,,,Belgrano,Avellaneda,,Buenos Aires,,,,,,,,,,
DIRECCIÓN DE CULTURA,Municipal,Distribución,Mitre ,1145,,,,Morón,Buenos Aires,,,(011) 4489-1707,Lunes a Viernes de 9:00 a 16:00 hs.,Referente: Roxana o Cristina,,,,,
DIRECCIÓN DE DEPORTES,Municipal,Distribución,Santa María de Oro,3530,,,,Morón,Buenos Aires,,,(011) 4624-4375,,Polideportivo Gorki Grana - 2 Dispensers. Referente: Germán ,,,,,
DIRECCIÓN DE JUVENTUD,Municipal,Distribución,Mitre ,1145,,,,Morón,Buenos Aires,,,(011) 4489-1707,Lunes a Viernes de 9:00 a 17:00 hs.,,,,,,
DIRECCIÓN DE NIÑEZ ,Municipal,Distribución,Independencia ,2426,,,,Moreno,Buenos Aires,,,(0237) 4634876,Lunes a Viernes de 8:00 a 18:00 hs.,,,,,,
DIRECCIÓN DE NIÑEZ MUNICIPAL,Municipal,Distribución,Sargento Cabral,669,,,Las Malvinas,General Rodríguez,Buenos Aires,,,(0237) 4843111,De 08:00 a 17:00 hs.,,,,,,
DIRECCIÓN DE NIÑEZ Y JUVENTUD,Municipal,Distribución,Casullo ,320,,,Morón Centro,Morón,Buenos Aires,,,(011) 4628-0165/0194,,Referente: Diego Disantis y Aldana Herrera,,,,,
DIRECCIÓN DE POLÍTICAS DE GÉNERO,Municipal,Distribución,Pellegrini,622,1° piso,,,Morón,Buenos Aires,,,(011) 5279-3100 interno 214,,Referente: Martín,,,,,
DIRECCIÓN DE PROGRAMAS DE SALUD,Municipal,Distribución,República Uruguay,621,PB,,,Morón,Buenos Aires,,,(011) 5279-3220,,Referente: Martín,,,,,
DIRECCIÓN DE RECURSOS HUMANOS,Municipal,Distribución,Palacio Municipal,,,,,Morón,Buenos Aires,,,(011) 4489-7758,,,,,,,
DIRECCIÓN DE TRÁNSITO,Municipal,Distribución,San Martín,967,,,,Morón,Buenos Aires,,,(011) 4483-1086,,Referente: Kike,,,,,
DIRECCIÓN JUVENTUD,Municipal,Distribución,Alberdi,4840,,,Caseros,Tres de Febrero,Buenos Aires,,,,Lunes a Viernes de 08:00 a 13:00 hs.,Ubicación: Sector Baños PB Palacio Municipal. Referente: Lucas Mariotti,,,,,
DISCO BAR CHAPLIN,Boliche,Distribución,Las Heras,,,y Avenida Villamayor,,Las Heras,Buenos Aires,,,,Viernes y Sábados de 00:00 a 06:00 hs.,Responsable: Juan Lima,,,,,
DISCO BAR PACHULI,Boliche,Distribución,Marconi,,,y Avenida Villamayor,,Las Heras,Buenos Aires,,,,Viernes y Sábados de 23:00 a 06:00 hs.,Responsable: Tomás García,,,,,
E.F.P. N° 1,Educación,Distribución,2° Rivadavia,15811,,,Haedo,Morón,Buenos Aires,,,(011) 5279-3205/06,,,,,,,Referente: Lucas
E.F.P. N° 3,Educación,Distribución,Maestra Cueto,750,,,Morón Centro,Morón,Buenos Aires,,,(011) 5279-3205/06,,,,,,,Referente: Lucas
El Chelito,,Distribución,Magallanes,,,Einstein,Tortuguitas,,Buenos Aires,,,,,,,,,,Zunvai Carolina
EL GALPÓN,Confitería,Distribución,Alem,,,Avenida 25 de Mayo,Rojas,,Buenos Aires,,,(02475) 462775,De 7 a 3 hs,,,,,,
ELECTRICIDAD DEL AUTOMÓVIL POCHITO,Negocio local,Distribución,Dowling,,,Paso,Carmen de Areco,,Buenos Aires,,,,Lunes a sábados de 9 a 13 y de 14 hs al cierre.,,,,,,Ubicación: Al lado del lavamanos.
ESCUELA EGB 318,Escuela,Distribución,Calle Malabia,,,Junto a la Iglesia de Nuestra señora de Mailin,Barrio San Calal,Adolfo Sourdeaux,Buenos Aires,,,,Lunes a viernes de 8 a 12hs,,,,,,Patricia y Natalia equipo psicopedagógico y trabajo social. Hay expendedores. Boca interna.
ESCUELA JOSE HERNANDEZ,Escuela,Distribución,Avenida Mitre,976,,,Avellaneda,,Buenos Aires,,,,,,,,,,
ESCUELA MUNICIPAL DE GASTRONOMÍA ,Educación,Distribución,2° Rivadavia,15810,,,Haedo,Morón,Buenos Aires,,,(011) 5279-3205/06,,,,,,,Referente: Lucas
"ESCUELA PRIVADA DE SANIDAD ""EPSA""",Educación,Distribución,San Martín,3079,,,Mar del Plata,General Pueyrredón,Buenos Aires,,,,,,,,,,
"ESCUELA SECUNDARIA TÉCNICA N° 1 ""JAVIER TAPIÉ""",Educación,Distribución,Alem,,,y 25 de Mayo,,General Rodríguez,Buenos Aires,,,,De 08:00 a 20:00 hs.,,,,,,Pasillo Central
FARMACÍA DE LA SECRETARÍA DE SALUD,Municipal,Distribución,Pellegrini,622,1° piso,,,Morón,Buenos Aires,,,(011) 5279-3100 interno 243,Lunes a Viernes de 8:00 a 16:00 hs.,,,,,,Referente: Martín
FM EN TRANSITO,Radio,Distribución,Avellaneda,1060,,,Castelar,Morón,Buenos Aires,,,,,,,,,,
GENTE BUENA DEL SUR,Casa de la Cultura,Distribución,Alsina,,1,San Martin,Avellaneda,,Buenos Aires,,gentebuenadelsur@yahoo.com.ar,5227-7766 / 1540417230,Viernes 13 a 17,,,,,,
GUARDIA DEL HOSPITAL SATURNINO UNZUÉ,Hospital,Distribución,María Unzué de Alvear,,,Dorrego,Rojas,,Buenos Aires,,,(02475) 465316,24 hs,,,,,,
HIGA JUNÍN,,Distribución,Lavalle,1284,,,Junín,Junín,Buenos Aires,,,02362 15669388,,,,,,,
HOSPITAL 26 DE JULIO,Hospital,Distribución,Tucumán,117,,,San Pedro,,Buenos Aires,,,(03329) 49-3400,24 hs,,,,,,
HOSPITAL ANITA ALICAGARAY,Hospital,Distribución,Dr. J. Astorghiari ,200,,,G. CHÁVEZ,G. CHÁVEZ,Buenos Aires,,,02983-484452,8hs a 13 hs,,,,,,Reponsable: Dr. Martinez José
HOSPITAL DE HUANGUELEN ,Hospital,Distribución,Calle 30,34,,Entre 8 y 9,Huanguelén,Coronel Suárez,Buenos Aires,,,2933 432363,Las 24 hs.,,,,,,
HOSPITAL DE MORÓN,Salud,Distribución,Doctor Monte,848,,,,Morón,Buenos Aires,,,(011) 4629-1165,,Referente: María Cervido,,,,,
HOSPITAL DE PATAGONES,Hospital,Distribución,Doctor Baraja ,740,,,Patagones,Patagones,Buenos Aires,,,02920 461112,De 6 a 21hs.,En el pasillo de ingreso a guardia hay atención las 24hs.,,,,,
HOSPITAL DE PUNTA ALTA,Hospital,Distribución,Mitre,1648,,,Punta Alta,Coronel Rosales,Buenos Aires,,,02932 421222 ,Las 24hs.,,,,,,
HOSPITAL DE TRES ARROYOS,Hospital,Distribución,Avenida 1ra Junta,400,,,Tres Arroyos,Tres Arroyos,Buenos Aires,,,02983 433160/61,De 7.30 a 13hs.,,,,,,
HOSPITAL GENERAL DE AGUDOS OÑATIVIA,Hospital,Distribución,Ramon Carrillo,1339,,,Rafael Calzada,,Buenos Aires,,,4291-5040/41/42/43/44 int 292,,3 dispensers,,,,,
HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. ALLENDE ( H.I.G.A.),Salud,Distribución,Juan B. Justo,,,y Calle 168,Mar del Plata,General Pueyrredón,Buenos Aires,,,,"Lunes, Miércoles y Viernes de 08:30 a 12:30","Ubicación: 2° PISO. Referentes de ATTA Patricia Rasmussen, Soledad Silva y Melina junto a la trabajadora social Mónica Molina distribuyen folletería y preservativos",,,,,
"HOSPITAL INTERZONAL MATERNO INFANTIL HIEMI ""D.T. TETAMANTI""",Salud,Distribución,Castelli,2470,,,Mar del Plata,General Pueyrredón,Buenos Aires,,,,,,,,,,
HOSPITAL MATERNO INFANTIL DOCTOR ALENDE,Hospital,Distribución,Claudio de Alas,2584,,,Ingeniero Budge,,Buenos Aires,,,4273-1271,,,,,,,
HOSPITAL MENOR DE ALGARROBO,Hospital,Distribución,ALVEAR ,640,,,ALGARROBO,VILLARINO,Buenos Aires,,,02927-491219,24 hs,RESPONSABLE: MERCEDES BLANCO,,,,,
Hospital Móvil Ambulante 110,Hospital móvil,Distribución,Uruguay,260,,Benito Lynch,Tortuguitas,,Buenos Aires,,,(02320) 558763,De 8 a 18hs,Ponce Rosa,,,,,
HOSPITAL MUNICIPAL,Hospital,Distribución,BRAVARD ,,,ESTOMBA,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,,,RESPONSABLE: GUSTAVO PALMAS,,,,,
HOSPITAL MUNICIPAL,Hospital,Distribución,El Indio,350,,,Coronel Dorrego,Coronel Dorrego,Buenos Aires,,,02921 452312,Las 24hs.,,,,,,
HOSPITAL MUNICIPAL “L. LUCERO”,Hospital,Distribución,ESTOMBA ,968,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4593600,8 A 20 HS,"RESPONSABLE: HILLIER, STELLA MARIS",,,,,
HOSPITAL MUNICIPAL DE CASBAS,Hospital,Distribución,San Martín ,1150,,,Casbas,Guaminí,Buenos Aires,,,02929 430094 ,De 8 a 15hs.,,,,,,
HOSPITAL MUNICIPAL DE LAGUNA ALSINA,Hospital,Distribución,Rómulo César,Sin número,,,Bonifacio,Guaminí,Buenos Aires,,,,Las 24 hs.,,,,,,
HOSPITAL MUNICIPAL DE OJOS,Hospital,Distribución,Brandsen,4837,,,Avellaneda,,Buenos Aires,,,,,,,,,,
HOSPITAL MUNICIPAL DE STROEDER,Hospital,Distribución,Chubut,349,,Santa Fé,Stroeder,Patagones,Buenos Aires,,,02920 491017,De 8 a 20hs.,,,,,,
HOSPITAL MUNICIPAL DE VILLA IRIS,Hospital,Distribución,Sarmiento,12,,,Villa Iris,Puán,Buenos Aires,,,02925 432102,Las 24hs.,,,,,,
HOSPITAL MUNICIPAL DE VILLALONGA,Hospital,Distribución,29 de mayo,168,,,Villalonga,Patagones,Buenos Aires,,,02928 492038,,,,,,,
HOSPITAL MUNICIPAL DOCTOR R. A. CACCAVO,Hospital,Distribución,Sixto Rodríguez,1500,,,Coronel Suárez,Coronel Suárez,Buenos Aires,,,,Las 24 hs.,,,,,,
HOSPITAL MUNICIPAL DR M. B. CABRERA,Hospital,Distribución,Avenida 25 de mayo,1650,,,Coronel Pringles,Coronel Pringles,Buenos Aires,,,02922 463581,De 8 a 17hs.,"El horario de atención es e la Farmacia Hospital, sino en Guardia las 24hs.",,,,,
HOSPITAL MUNICIPAL GOBERNADOR UGARTE,Hospital,Distribución,Doctor J. M. Juanena ,70,,,Puán,Puán,Buenos Aires,,,02923 498542,De 7 a 14hs.,,,,,,
HOSPITAL MUNICIPAL UNZUÉ,Salud,Distribución,Calle 37,,,y Calle 101,25 de Mayo,25 de Mayo,Buenos Aires,,,(02345) 464849,,"2 Dispensers, uno las 24 horas en la guardia del hospital y el otro en Farmacia de 08:00 a 12:00 hs. Referente: Doctora Natalia Tamayo Antabak (atiende en consultorio de clínica)",,,,,
HOSPITAL PEDRO LURO,Hospital,Distribución,CALLE 26,81,,,PEDRO LURO,VILLARINO,Buenos Aires,,,02928-420185,24 hs,RESPONSABLE: DR. STRAGUADAGNO PABLO,,,,,
HOSPITAL PENNA,Hospital,Distribución,LAINEZ ,2403,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4593600,14 A 20 HS,RESPONSABLE: LIC. LILIANA FERNÁNDEZ,,,,,
HOSPITAL SAN BERNARDINO DE SIENA,Salud,Distribución,Solís,1650,,,,Hurlingham,Buenos Aires,,,(011) 4662-9559/ (011) 4452-8083,,,,,,,
HOSPITAL SAN JOSÉ,Hospital,Distribución,Liniers,,,Italia,Pergamino,Pergamino,Buenos Aires,,,,Lunes a vierns de 9 a 13hs en servicio de infectología y de 8 a 13hs en farmacia.,,,,,,
HOSPITAL SUBZONAL DE MÉDANOS,Hospital,Distribución,MATHEU S/N,,,,MÉDANOS,VILLARINO,Buenos Aires,,,02927-432268,24 HS,RESPONSABLE: MÓNICA,,,,,
HOSPITAL VICENTE LÓPEZ Y PLANES,Salud,Distribución,Leandro N. Alem,,,y 25 de Mayo,,General Rodríguez,Buenos Aires,,,(0237) 4840022/23,,4 Dispensers. Ubicación: SECTOR D Consultorios Externos N° 10 Programa de Procreación Responsable de 09:00 a 17:00 hs; SECTOR C Consultorio de Infectología de 07:00 a 15:00 hs; PASILLO CENTRAL y SERVICIO SOCIAL de 08:00 a 14:00 hs.,,,,,
HOSPITAL Y MATERNIDAD PIGÜÉ,Hospital,Distribución,Liniers,46,,,Pigüé,Saavedra,Buenos Aires,,,02923 476006,Las 24hs.,,,,,,
HOSPITAL ZONAL GENERAL DE AGUDOS MI PUEBLO,Hospital,Distribución,Progreso,240,,,Florencio Varela,,Buenos Aires,,,4255-1767/7810,,,,,,,
INE (INSTITUTO NACIONAL DE EPIDEMIOLOGÍA),Salud,Distribución,Ituzaingó,,,y España,Mar del Plata,General Pueyrredón,Buenos Aires,,,,Lunes a Viernes de 08:00 a 11:00 hs.,"En el Stand de ATTA en pasillo de Servicio Social. Referentes: Patricia Rasmussen, Soledad Silva y Melina junto a la trabajadora social Mónica Molina distribuyen folletería y preservativos",,,,,
INSTITUTO MUNICIPAL DE EDUCACIÓN SUPERIOR I.M.E.S.,Educación,Distribución,Cañada de Ruiz,,,y Sarmiento,Morón Norte,Morón,Buenos Aires,,,(011) 5279-3205/06,,Referente: Lucas,,,,,
INSTITUTO ODONTOLOGICO INF,,Distribución,General Paz,,,Belgrano,Avellaneda,,Buenos Aires,,,,,,,,,,
INSTITUTO PREVENCION DE ADICCION,,Distribución,Avenida Belgrano,908,,,Avellaneda,,Buenos Aires,,,,,,,,,,
KIOSCO “DEL COLEGIO”,Kiosko,Distribución,11 DE ABRIL,450,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4519707,7 A 21 HS,RESPONSABLE: SR. LUGONES NÈSTOR,,,,,
KIOSCO SANTA LAURA,Kiosko,Distribución,Avellaneda,340,,,Morón Sur,Morón,Buenos Aires,,,(011) 4696-9688,,"Referente: Giselle Bravo, Romina",,,,,
KIOSCO SANTA LAURA,Kiosko,Distribución,Maza ,328,,,Morón Sur,Morón,Buenos Aires,,,(011) 4696-1327,,"Referente: Giselle Bravo, Romina",,,,,
KIOSCO SANTA LAURA,Kiosko,Distribución,Paso,1317,,,Morón Sur,Morón,Buenos Aires,,,(011) 4696-2042,,"Referente: Giselle Bravo, Romina",,,,,
KIOSKO,Kiosko,Distribución,Avenida Mitre,976,,,Avellaneda,,Buenos Aires,,,,,,,,,,
LA CANCHITA,Negocio local,Distribución,Rawson,,,Herrera,Adolfo Sourdeaux,,Buenos Aires,,,,,Manzanera Raquel Torres. Boca externa.,,,,,
MATUTE BAR (HOSPITAL GUAMINÍ),,Distribución,Freyre,,,Entre Alem y Doctor Baraldi,Guaminí,Guaminí,Buenos Aires,,,02929 430094,A partir de las 19hs.,,,,,,
Móvil 89,,Distribución,Sobral,,,Lecorbousier,Áera de promoción El Triángulo,,Buenos Aires,,,,De 8 a 18hs,Ángela Chávez,,,,,
MOVIL DE SALUD MUNICIPAL,Municipal,Distribución,,,,,,General Rodríguez,Buenos Aires,,,,De 08:00 a 17:00 hs.,En diferentes barrios rotando semanalmente,,,,,
MUNICIPALIDAD DE HURLINGHAM,Salud,Distribución,Pedro Días,1710,,,,Hurlingham,Buenos Aires,,,0800 999 4875,,,,,,,
MUTUAL DE AGRICULTURA Y GANADERÍA,MUTUAL,Distribución,UNDIANO ,270,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4524751,HASTA LAS 15:30,RESPONSABLE: ROSSANA NAPOLI,,,,,
OFICINA DE PERSONAL Y RECONOCIMIENTOS MÉDICOS,Municipal,Distribución,Palacio Municipal,,4° piso,,,Morón,Buenos Aires,,,(011) 4489-5123,,Ubicación: Mostrador de Mesa de Entradas - Dirección de Derechos Humanos ( Casa de la Memoria),,,,,
OFICINA DE SALUD DARREGUEIRA,,Distribución,Viñas,Sin número,,,Darregueira,Puán,Buenos Aires,,,02924 412660,De 7 a 14hs.,,,,,,
ONG CONGRESO DE LOS POBRES,,Distribución,Ostende,,,Montiel,Lomas de Zamora,,Buenos Aires,,,,,,,,,,
ONG IDEAR PARA EL CAMBIO,,Distribución,Gorriti,828,,,Lomas de Zamora,,Buenos Aires,www.idearparaelcambio.org.ar,idearparaelcambio@gmail.com,4245-4884,,,,,,,
ONG TAHIEL,,Distribución,Bynon,,,La Rioja,San Jose/ Almirante Brown,,Buenos Aires,,,,Lunes de 15 a 18,,,,,,
ORGANIZACIÓN SOCIAL MTC (MOVIMIENTO DE TRABAJADORES COMUNITARIOS),ONG,Distribución,Cerrito,,,entre Ricardo Rojas y Alfonsina Storni,Barrio Ameghino,Luján,Buenos Aires,,mtclujan@yahoo.com.ar,,,Responsable: Linda Gandolfi,,,,,
ORGANIZACIÓN SOCIAL MTC (MOVIMIENTO DE TRABAJADORES COMUNITARIOS),ONG,Distribución,Corrientes,s/n,,entre Zacardi y Pasteur,Barrio Villa del Parque,Luján,Buenos Aires,,mtclujan@yahoo.com.ar,,,Responsable: María Eugenia Treza,,,,,
ORGANIZACIÓN SOCIAL MTC (MOVIMIENTO DE TRABAJADORES COMUNITARIOS),ONG,Distribución,El Trébol,s/n,,entre Los Ceibos y Los Lotos,Barrio San Fermín,Luján,Buenos Aires,,mtclujan@yahoo.com.ar,,,Responsable: Agustín Burgos,,,,,
PATRONATO DE LIBERADOS,,Distribución,SOLER ,364,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4578363,7 A 14 HS,RESPONSABLE: LIC. MARCELA VIDAL,,,,,
PATRONATO DEL LIBERADO,,Distribución,General Paz,13,,,Junín,Junín,Buenos Aires,,,02362 421325,,,,,,,
PLAZA SAN MARTIN,Plaza,Distribución,Vicente Lopez,,,Rocha,Avellaneda,,Buenos Aires,,,,,,,,,,
PLAZA VIADUCTO,Plaza,Distribución,Viaducto,,,,Avellaneda,,Buenos Aires,,,,,,,,,,
POLIDEPORTIVO CEDEM 2,Deportes,Distribución,Alberdi,5040,,,Caseros,Tres de Febrero,Buenos Aires,,,,Martes y Viernes de 14:00 a 17:00 hs.,Ubicación: Gym Boxeo. Referente: Emilia Servide (adm),,,,,
POLIDEPORTIVO EVITA,Polideportivo,Distribución,Antenas,,,Montiel,Lomas de Zamora,,Buenos Aires,,,,,,,,,,
POLIDEPORTIVO GORKI GRANA,Deportes,Distribución,Santa María de Oro,3530,,,Castelar Sur,Morón,Buenos Aires,,,(011) 4458-0131,,Referente: Noelia Cape,,,,,
POLIDEPORTIVO SOL GIANCINTO,,Distribución,Pino,,,Lomas de Zamora,Avellaneda,,Buenos Aires,,,,,,,,,,
PROGRAMA EL ENVIÓN DE GARDEL,Escuela,Distribución,Marconi,240,,,Barrio Carlos Gardel,Morón,Buenos Aires,,,,,Funciona en la ESB N°40 Referente: Eliana,,,,,
PROGRAMA ENVION SEDE SANTA LUCÍA,ONG,Distribución,Güemes ,3217,,,,Merlo,Buenos Aires,,,,Lunes a Viernes de 09:00 a 16:00 hs.,Responsable: María Laura Jesús,,,,,
PROGRAMA PROVINCIAL DE VIH/SIDA,Provincial,Distribución,Independencia ,1213,,,Mar del Plata,General Pueyrredón,Buenos Aires,,,,,,,,,,
PROXIMO U.S Nº12,,Distribución,Mario Bravo,1740,,,Avellaneda,,Buenos Aires,,,,,,,,,,
RED BONAERENSE DE PERSONAS VIVIENDO CON VIH/SIDA,Salud,Distribución,Barabino,671,,,San Antonio de Padua,Merlo,Buenos Aires,,marcelaalsina@hotmail.com,(011) 15 59656413; 15 41711066,,,,,,,
REGIMIENTO HUSARES DE PUEYRREDÓN,Municipal,Distribución,,,,,Azul,Azul,Buenos Aires,,,,,Responsable: Verónica Gómez,,,,,
REGIÓN SANITARIA I,,Distribución,MORENO,267,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-4555110,8 A 14 HS,,,,,,
REMISERIA,Transporte,Distribución,Montes de Oca,,,esquina Carlos Casares,Castelar,Morón,Buenos Aires,,,,,,,,,,
SALA 2 DE JUNIO,Salud,Distribución,Nightingale,,,y Plass,Barrio El Progreso,Hurlingham,Buenos Aires,,,(011) 4459-2225,,,,,,,
SALA 21 DE AGOSTO,Salud,Distribución,Granada,2349,,,,Hurlingham,Buenos Aires,,,(011) 4452-6074,,,,,,,
SALA BARRIO DUCÓS,,Distribución,,,,,Pigüé,Saavedra,Buenos Aires,,,,Lunes a viernes hasta las 20hs.,,,,,,
SALA BARRIO MURGIA,,Distribución,,,,,Pigüé,Saavedra,Buenos Aires,,,,Lunes a viernes hasta las 20hs.,,,,,,
SALA CARRILLO,Salud,Distribución,Pedraza,,,y Niza,,Hurlingham,Buenos Aires,,,(011) 4459-9022,,,,,,,
SALA EVA PERÓN,Salud,Distribución,Jufré,2263,,,Barrio Scholnik ,Hurlingham,Buenos Aires,,,(011) 4450-1425,,,,,,,
SALA LIBERTADOR,Salud,Distribución,Carabelas,,,y Franklin,,Hurlingham,Buenos Aires,,,(011) 4450-5102,,,,,,,
SALA MITRE,Salud,Distribución,Palermo,555,,,,Hurlingham,Buenos Aires,,,(011) 4459-7767,,,,,,,
SALA N° 1,Salud,Distribución,Sargento Cabral,,,y Melo,Barrio La Argentina,General Rodríguez,Buenos Aires,,,(011) 15 41666719,De 08:00 a 17:00 hs.,,,,,,
SALA N° 10,Salud,Distribución,Vélez Sarsfield,,,entre Colón y San Martín,Barrio Vista Linda,General Rodríguez,Buenos Aires,,,(011) 15 41666637,De 08:00 a 17:00 hs.,,,,,,
SALA N° 11,Salud,Distribución,Arroyo Correntoso,,,y Calle 40,Barrio Marabó,General Rodríguez,Buenos Aires,,,(011) 15 41666636,De 08:00 a 17:00 hs.,,,,,,
SALA N° 12,Salud,Distribución,Sarmiento,,,y Ecuador,Barrio Los Aromos,General Rodríguez,Buenos Aires,,,(011) 15 41666508,De 08:00 a 17:00 hs.,,,,,,
SALA N° 13,Salud,Distribución,Florida,,,y Avenida Central,Barrio Altos del Oeste,General Rodríguez,Buenos Aires,,,(011) 15 41666489,De 08:00 a 17:00 hs.,,,,,,
SALA N° 14,Salud,Distribución,Pto. Bahía Blanca,,,y Pto. Anchorena,Barrio Almafuerte,General Rodríguez,Buenos Aires,,,(011) 15 41666492,De 08:00 a 17:00 hs.,,,,,,
SALA N° 15,Salud,Distribución,Manuela González,,,y Olivera,Barrio Parque Irigoyen,General Rodríguez,Buenos Aires,,,(011) 15 40221270,De 08:00 a 17:00 hs.,,,,,,
SALA N° 2,Salud,Distribución,Ruta 24,km. 8,,,Barrio Mi Rincón,General Rodríguez,Buenos Aires,,,(011) 15 41666652,De 08:00 a 17:00 hs.,,,,,,
SALA N° 3,Salud,Distribución,Ameghino,,,y Mistral,Barrio Los Naranjos,General Rodríguez,Buenos Aires,,,(011) 15 41666649,De 08:00 a 17:00 hs.,,,,,,
SALA N° 4,Salud,Distribución,San Luis,,,y Sorpiero,Barrio La Fraternidad,General Rodríguez,Buenos Aires,,,(011) 15 41666648,De 08:00 a 17:00 hs.,,,,,,
SALA N° 5,Salud,Distribución,Blas Pascal,,,entre Chañar y Azurduy,Barrio Güemes,General Rodríguez,Buenos Aires,,,(011) 15 41666645,De 08:00 a 17:00 hs.,,,,,,
SALA N° 6,Salud,Distribución,San Martín,,,entre Azurduy y Moreno,Barrio San Martín,General Rodríguez,Buenos Aires,,,(011) 15 41666658,De 08:00 a 17:00 hs.,,,,,,
SALA N° 7,Salud,Distribución,Fitz Roy,,,y Mercedes,Barrio Almirante Brown,General Rodríguez,Buenos Aires,,,(011) 15 41666574,De 08:00 a 17:00 hs.,,,,,,
SALA N° 8,Salud,Distribución,French,,,y Pueyrredón,Barrio Agua de Oro,General Rodríguez,Buenos Aires,,,(011) 15 41666633,De 08:00 a 17:00 hs.,,,,,,
SALA N° 9,Salud,Distribución,Maipú,,,y Cabral,Barrio Pque. Rivadavia,General Rodríguez,Buenos Aires,,,(011) 15 41666630,De 08:00 a 17:00 hs.,,,,,,
SECCIONAL SUTEBA FLORENCIO VARELA,,Distribución,Bocuzzi,33,,,Florencio Varela,,Buenos Aires,,,,,,,,,,
SECLA SINDICATO DE EMPLEADOS DE COMERCIO,,Distribución,Avenida Mitre,1400,,,Avellaneda,,Buenos Aires,,,,,,,,,,
SECRETARIA DE INCLUSIÓN JUVENIL,Municipal,Distribución,Aristóbulo del Valle,2756,,,,Moreno,Buenos Aires,,,(0237) 4638497,Lunes a Viernes de 8:00 a 18:00 hs.,2 Dispensers,,,,,
SECRETARÍA DE SALUD,,Distribución,CHICLANA,451,,,BAHÍA BLANCA,BAHÍA BLANCA,Buenos Aires,,,0291-5506016,HASTA LAS 15:30,RESPONSABLE: OFELIA TORRES,,,,,
SECRETARIA DE SALUD Y ACCIÓN SOCIAL MUNICIPAL - SALA CENTRAL,Municipal,Distribución,Cherubini,650,,,,General Rodríguez,Buenos Aires,,,(0237) 4841587,,"3 Dispensers. Farmacia: 08:00 a 17:00, Vacunatorio: 08:00 a 12:00 y Pasillo Oficina 17: 07:00 a 18:00 hs.",,,,,
SECRETARÍA DE SALUD Y DESARROLLO SOCIAL,Municipal,Distribución,Belgrano,427,,,Azul,Azul,Buenos Aires,,,(02281) 439500,,Responsable: Doctor Néstor Couste,,,,,
SEDE MOVIMIENTO OCTUBRE,,Distribución,Pico,1675,,,Avellaneda,,Buenos Aires,,,,,,,,,,
SEDE REGIÓN SANITARIA II,,Distribución,Echeverría,680,,,Pehuajó,Pehuajó,Buenos Aires,,,02396 472346,Lunes a viernes de 8 a 15hs.,,,,,,
SERVICIO PENITENCIARIO UNIDAD Nº 24,Centro de Estudiantes,Distribución,Ruta Provincial 53,"kilometro 15,5",,Buenos Aires,Florencio Varela,,Buenos Aires,,,,Lunes a Viernes de 9 a 12,,,,,,
SEVEL,Salud,Distribución,Presidente Perón,5781,,,Caseros,Tres de Febrero,Buenos Aires,,,,Lunes a Viernes las 24 hs.,Ubicación: Servicio Médico. Referente: Doctor Rubén Bellani,,,,,
SIR JOHN PUB Y POOL,,Distribución,R. S. Peña ,,,Newbery,Junín,Junín,Buenos Aires,,,02362 15671894,,,,,,,
SOCIEDAD DE FOMENTO 10 DE AGOSTO,Municipal,Distribución,Avellaneda,2467,,,Morón Sur,Morón,Buenos Aires,,,,Martes de 16:00 a 18:00 hs.-Todas las tardes de 17:00 a 18:00 hay gente,Referente: Oscar Altamirano,,,,,
SOCIEDAD DE FOMENTO FRANCISCO PEINOVI,Sociedad de Fomento,Distribución,Oliden,,,Rivero,Avellaneda,,Buenos Aires,,,,,,,,,,
